"id","ratedate","ratecontent","color","size","platform","color_info","size_num","size_letter"
177,"2018-02-04 20:31:44",商品和实际正常买的尺寸差距这么大，根本没法穿，客服处理好像机器人，态度假装很好，其实不看别人说了什么就反复回同样的消息，我真怀疑好评是不是刷出来的，呵呵，这么多的的网购，最让人无语差劲的一次。,粉灰,"38C/85C",京东,灰色,"85",C
178,"2018-10-31 19:15:45",好用。,XJ7305-有钢圈-风悦灰,"38D/85D",京东,灰色,"85",D
179,"2018-10-28 11:22:17",挺好的,XJ7305-有钢圈-粉灰,"40B/90B",京东,灰色,"90",B
180,"2017-10-03 22:24:44",尺码不准，很有道理，批量生产，差异存在合理，尺码不要和别家比，他们家有自己的尺码标准，那身材是不是要拿你们家标准量身定做?,风悦灰,"36B/80B",京东,灰色,"80",B
181,"2018-11-07 20:18:49",无钢圈的特别舒服,XJ8501-无钢圈-黑色,"34C/75C",京东,黑色,"75",C
182,"2018-11-08 09:20:24",一下买了两套文胸，同样的号码底围却宽了1寸，这个码偏宽松。,XJ7305-有钢圈-风悦灰,"38D/85D",京东,灰色,"85",D
183,"2018-10-30 08:20:55",穿着很舒服,XJ8501-无钢圈-粉灰,"36C/80C",京东,灰色,"80",C
184,"2018-06-12 20:00:53",我不知道是不是正品！这款内衣是钢圈的，试穿可以了下，钢圈碰到了胸部不舒服。肩带那有两条不合理，服务态度可以，让退换不过我是懒得退，跑那么远那个快递！在千奈美家买了一款价位合理穿着挺舒服，灰色是别人家的,棕色,"40B/90B",京东,棕色,"90",B
185,"2018-06-26 08:01:35",此用户未填写评价内容,棕色,"38B/85B",京东,棕色,"85",B
186,"2018-10-09 20:12:37",花几百元的内衣，穿一次就掉色成这样，真是心烦。,XJ7305-有钢圈-黑色,"38C/85C",京东,黑色,"85",C
187,"2018-02-09 10:34:04",感觉有点发黄，不是那么新的感觉，将就穿吧,风悦灰,"34B/75B",京东,灰色,"75",B
188,"2018-11-12 13:21:23",不错?,XJ7305-有钢圈-风悦灰,"36C/80C",京东,灰色,"80",C
189,"2018-11-11 11:21:16",好喜欢的,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
190,"2017-10-10 16:30:24",很薄 下胸围有点紧 罩杯有点小,黑色,"34B/75B",京东,黑色,"75",B
191,"2018-11-04 21:00:32",胸罩质量不错，我很满意,XJ7305-有钢圈-棕色,"36B/80B",京东,棕色,"80",B
192,"2018-11-11 14:53:40",大小合适，衣服质量也好，款式也好看，喜欢,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
193,"2018-10-31 09:50:37",同款同号不同色买了3件，穿着合适，满意。,XJ7305-有钢圈-粉灰,"40B/90B",京东,灰色,"90",B
194,"2018-11-12 12:09:56",穿上舒服，大小刚刚好，谢谢老板的推荐。,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
195,"2018-11-12 08:15:24",很合适，不大不小，特别挺，老公很喜欢。,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
196,"2018-11-12 16:43:18",内衣穿着很舒服，大小合适，款式好看,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
197,"2018-10-30 12:30:47",喜欢 很好之间 比之前买的穿着舒服,XJ8501-无钢圈-粉灰,"34B/75B",京东,灰色,"75",B
198,"2018-10-30 08:22:45",质量挺好的，就是太薄了,XJ8507-无钢圈-风悦灰,"36C/80C",京东,灰色,"80",C
199,"2018-10-30 08:21:49",质量挺好的，就是太薄了,XJ8507-无钢圈中国红,"36C/80C",京东,红色,"80",C
200,"2018-11-01 22:01:42",好穿，好穿，好穿！,XJ7305-有钢圈-风悦灰,"38D/85D",京东,灰色,"85",D
201,"2018-11-02 08:57:33",好好休息一下了。我的人生态度就是这样,XJ7305-有钢圈-棕色,"38C/85C",京东,棕色,"85",C
202,"2018-11-09 22:18:00",已经买了四件了好穿舒服，大大的赞,XJ7305-有钢圈-风悦灰,"40E/90E",京东,灰色,"90",E
203,"2018-11-07 21:49:15",不错不错，颜色好看，大小合适。,XJ8501-无钢圈-风悦灰,"36C/80C",京东,灰色,"80",C
204,"2018-10-31 21:42:47",一直穿用的品牌，很好，很舒适！,XJ7305-有钢圈-黑色,"40C/90C",京东,黑色,"90",C
205,"2018-11-12 09:35:15",做工、面料都非常好，尺寸合适，戴着舒服效果很好。,XJ7305-有钢圈-黑色,"36B/80B",京东,黑色,"80",B
206,"2018-11-06 10:05:45",胖丫用的，还不错，胖丫能买到合适的码不容易啊！,XJ8507-无钢圈-牙白色,"40B/90B",京东,白色,"90",B
207,"2018-11-04 14:47:31",质量可以，用后再来评价吧！,XJ8507-无钢圈-风悦灰,"36B/80B",京东,灰色,"80",B
208,"2018-11-09 07:47:37",第二次购买同样款了，感觉不错，样子好看还舒服,XJ7305-有钢圈-黑色,"34C/75C",京东,黑色,"75",C
209,"2018-11-07 08:04:40",一直穿这个牌子的，还不错,XJ8507-无钢圈-风悦灰,"34B/75B",京东,灰色,"75",B
210,"2018-11-07 16:20:33",促销时候购买的，还行吧,XJ7305-有钢圈-粉灰,"40E/90E",京东,灰色,"90",E
211,"2018-10-27 20:44:22",底围挺准，算是舒适，大码也没什么所求了。。。就是杯能有再大一号的就好了。。。,XJ8507-无钢圈-黑色,"38E/85E",京东,黑色,"85",E
212,"2018-11-03 20:18:45",这个号码买之前一定要看尺寸，量好了再下单，做工很不错，号码也全，颜色不扎眼，挺柔和的,XJ7305-有钢圈-粉灰,"40E/90E",京东,灰色,"90",E
213,"2018-11-08 10:06:03",还不错。价格合适。客服也可以，第一次买小了，又换了一个,XJ8501-无钢圈-棕色,"36B/80B",京东,棕色,"80",B
214,"2018-10-31 13:54:46",给同事买的，内衣还可以吧，京东活动买的，价格相对便宜,XJ7305-有钢圈-风悦灰,"38C/85C",京东,灰色,"85",C
215,"2018-11-03 20:19:59",做工不错，没有线头，号码齐全，面料柔软而且薄透气，挺舒适的，适合四季穿,XJ7305-有钢圈-黑色,"40E/90E",京东,黑色,"90",E
216,"2018-11-02 23:34:56",文胸收到了，试穿一下尺码标准合适，穿着舒服,XJ8507-无钢圈-粉灰,"38C/85C",京东,灰色,"85",C
217,"2018-11-08 07:07:18",穿着很舒服，款式非常漂亮&mdash;值,XJ7305-有钢圈-黑色,"38B/85B",京东,黑色,"85",B
218,"2018-11-05 08:56:41",价格便宜质量还好，送货挺快，比超市方便,XJ7305-有钢圈-棕色,"34D/75D",京东,棕色,"75",D
219,"2018-11-12 18:26:58",内衣不错，是我喜欢的类型，穿着也舒服,XJ8507-无钢圈-风悦灰,"36B/80B",京东,灰色,"80",B
220,"2018-11-09 22:19:03",特别的喜欢，买了四件了，穿也特别舒服,XJ7305-有钢圈-牙白色,"40E/90E",京东,白色,"90",E
221,"2018-11-12 16:43:13",内衣穿着很舒服，大小合适，款式好看,XJ7305-有钢圈-风悦灰,"36B/80B",京东,灰色,"80",B
222,"2018-11-11 11:21:06",已收到了，很好的满意，价格不贵,XJ7305-有钢圈-风悦灰,"36B/80B",京东,灰色,"80",B
223,"2018-10-26 22:18:18",很舒服，很透气，也不会勒到。在搞活动时下单的，很优惠，下次还值得入手。,XJ8507-无钢圈-风悦灰,"38E/85E",京东,灰色,"85",E
224,"2018-11-09 22:10:33",不得不说这个款对于我来说，型定的特别的好，穿的特别舒服。,XJ7305-有钢圈-黑色,"40E/90E",京东,黑色,"90",E
225,"2018-11-02 20:07:40",因为觉得舒服第二次回购了。颜色，质量都不错！,XJ7305-有钢圈-黑色,"34B/75B",京东,黑色,"75",B
226,"2018-11-02 20:09:13",因为觉得舒服，第二次回购。颜色质量都不错！,XJ7305-有钢圈-粉灰,"34B/75B",京东,灰色,"75",B
227,"2018-11-06 21:19:01",还没穿，还中带子宽，面积大，应该很舒服,XJ7305-有钢圈-风悦灰,"34B/75B",京东,灰色,"75",B
228,"2018-10-26 22:17:31","找了好久，终于找到一款适合自己的?
穿起来很舒服，面料也很好，比较薄，透气。
但杯的位置再厚点就好了?",XJ8507-无钢圈-黑色,"38E/85E",京东,黑色,"85",E
229,"2018-10-27 20:44:41",底围挺准，算是舒适，大码也没什么所求了。。。就是杯能有再大一号的就好了。。。,XJ7305-有钢圈-粉灰,"38E/85E",京东,灰色,"85",E
230,"2018-10-27 20:44:30",底围挺准，算是舒适，大码也没什么所求了。。。就是杯能有再大一号的就好了。。。,XJ7305-有钢圈-黑色,"38E/85E",京东,黑色,"85",E
231,"2018-09-30 12:33:35",差劲，好厚，,浅粉,"80B",京东,粉色,"80",B
232,"2018-09-30 12:31:51",好厚，，差劲,浅黄,"80B",京东,黄色,"80",B
233,"2018-08-10 12:10:00",太厚了还没穿,肤色,"80B",京东,肤色,"80",B
234,"2018-11-11 16:56:00",还好,黑色,"80C",京东,黑色,"80",C
235,"2018-10-16 10:32:39",可以的,浅黄,"70A",京东,黄色,"70",A
236,"2018-08-14 00:42:09",山寨货,肤色,"85C",京东,肤色,"85",C
237,"2018-11-08 20:52:12",行,黑色,"80A",京东,黑色,"80",A
238,"2018-11-08 20:25:27",好,黑色,"75C",京东,黑色,"75",C
239,"2018-08-14 00:41:47",山寨货,黑色,"85C",京东,黑色,"85",C
240,"2018-07-06 20:07:29",不好穿,浅粉,"70B",京东,粉色,"70",B
241,"2018-11-01 20:29:59",感觉还不如10块钱一件的，好差劲，质量太差了,大红,"75B",京东,红色,"75",B
242,"2018-11-11 08:59:58",质量特别差！易变形，下次再也不买了，@货@货,大红,"85C",京东,红色,"85",C
243,"2018-07-20 08:30:00",客服态度不好，问问题也不吭声，买的一样的码子，有些大有些小，垃圾，,肤色,"75B",京东,肤色,"75",B
244,"2018-09-13 07:59:48",味道挺重啊，穿之前还是先洗洗再说吧，万一有毒咋办？,黑色,"80C",京东,黑色,"80",C
245,"2018-07-30 11:41:16",买回来就有味道，洗了以后味道还是有味道，我也是很无语呀,浅黄,"75C",京东,黄色,"75",C
246,"2018-08-16 16:23:47",差劲，很差，和以前买的不一样，味道很刺鼻，不能穿，,浅黄,"80C",京东,黄色,"80",C
247,"2018-07-20 13:52:26",很惨，被一起买的黑色内衣染色了，相当于白买了,肤色,"75B",京东,肤色,"75",B
248,"2018-08-11 10:48:54",一星都不想给，上当受骗，再也不会光顾,肤色,"80A",京东,肤色,"80",A
249,"2018-07-25 08:45:28",前头买，后头就降价，#,肤色,"80B",京东,肤色,"80",B
250,"2018-09-17 01:32:36",这个一点都不好穿,肤色,"75B",京东,肤色,"75",B
251,"2018-11-08 20:52:47",太漂亮了,大红,"80A",京东,红色,"80",A
252,"2018-10-30 12:31:48",其他的不说 那股刺鼻的气味 真的是受不了 还是在实体店买吧 以后不会相信了,肤色,"85B",京东,肤色,"85",B
253,"2018-11-06 19:40:36",唔知係唔係都市丽人的正品货，与我在实体店买的出入好大,黑色,"85B",京东,黑色,"85",B
254,"2018-11-06 19:39:06",不像图片一样，有很大差别，都唔知係唔係正品,肤色,"85B",京东,肤色,"85",B
255,"2018-09-13 19:23:48",内衣的料子很差，穿起来很不舒服,肤色,"80B",京东,肤色,"80",B
256,"2018-09-13 19:22:35",内衣的料子很差！穿起来不舒服！,黑色,"80B",京东,黑色,"80",B
257,"2018-08-04 14:37:56",估计号买小了，兆也小,肤色,"80C",京东,肤色,"80",C
258,"2018-10-26 12:47:03",质量，一般,黑色,"75B",京东,黑色,"75",B
259,"2018-11-11 16:56:16",还可以,浅黄,"80C",京东,黄色,"80",C
260,"2018-10-25 12:51:42",味道刺鼻，泡洗了两次，晾晒了快一个月了，还是去不掉，根本没法穿,黑色,"80B",京东,黑色,"80",B
261,"2018-10-26 09:08:31",这件不适合，要换麻烦，琐碎放着了，质量还是可以的,肤色,"70B",京东,肤色,"70",B
262,"2018-09-21 12:25:37",不太满意，一般般。。。。。,浅粉,"75B",京东,粉色,"75",B
263,"2018-10-08 14:50:55",质量还行，比实体店的码数大，所以会空杯,黑色,"80B",京东,黑色,"80",B
264,"2018-08-22 12:27:51",一般，这个价格波动真是快，刚收到就又降价了&hellip;&hellip;,肤色,"75A",京东,肤色,"75",A
265,"2018-07-21 10:36:31",收拢效果不太好，而且定型也不算是特别好,浅黄,"80B",京东,黄色,"80",B
266,"2018-09-14 19:13:31",后悔了，下次去实体店买,黑色,"80B",京东,黑色,"80",B
267,"2018-09-06 11:56:41",太厚了不是我想要的结果,肤色,"75B",京东,肤色,"75",B
268,"2018-08-26 19:48:59",还没穿，穿了在追评吧,浅粉,"80B",京东,粉色,"80",B
269,"2018-11-12 00:06:25",舒服合适,浅粉,"85C",京东,粉色,"85",C
270,"2018-11-10 19:11:00",东西很好,黑色,"70B",京东,黑色,"70",B
271,"2018-11-08 10:09:44",无言以对我只想金豆,肤色,"80B",京东,肤色,"80",B
272,"2018-09-09 14:05:06",此用户未填写评价内容,肤色,"75B",京东,肤色,"75",B
273,"2018-11-11 15:38:31",很好很好很好很好,黑色,"70A",京东,黑色,"70",A
274,"2018-11-11 19:05:33",还可以！！！！,浅粉,"80A",京东,粉色,"80",A
275,"2018-11-10 13:51:57",差死了，不要了,黑色,"80B",京东,黑色,"80",B
276,"2018-11-08 16:53:50",挺好，很喜欢。,黑色,"80A",京东,黑色,"80",A
277,"2017-06-11 22:30:31",还算行，ヾ(●&acute;&nabla;｀●)?哇～,浅粉,"75B",京东,粉色,"75",B
278,"2018-09-06 15:22:28",这个内衣根本就不适合小胸穿的，码数也偏小，我之前一直穿75的这次买了80都还穿不下，心累啊。换来换去特别的麻烦,大红,"80A",京东,红色,"80",A
279,"2018-07-28 17:32:25","一般，海绵很厚，打开包装有比较大的气味。
有一个的包装十分简陋，像地摊货，标签也不一样。
一句话，失望的一次网购！",肤色,"80A",京东,肤色,"80",A
280,"2018-10-01 14:24:43",感觉不好，一股廉价感，没有在店里看的感觉好，不知道是不是因为促销发的次品,黑色,"70B",京东,黑色,"70",B
281,"2018-11-10 16:32:51",質量好得很，超級大優惠！,浅黄,"80A",京东,黄色,"80",A
282,"2018-11-08 12:07:03",感觉还可以吧！就是带子那里有点不好，发出声音,大红,"75C",京东,红色,"75",C
283,"2018-11-10 17:02:05",一直穿都市丽人的内衣，搞活动买的，很好,浅粉,"75A",京东,粉色,"75",A
284,"2018-11-08 14:32:13",内衣款式新颖，贴身舒服，质量很好！,浅粉,"75A",京东,粉色,"75",A
285,"2018-11-08 14:32:24",内衣款式新颖，贴身舒服，质量很好,黑色,"75A",京东,黑色,"75",A
286,"2018-11-11 10:25:49",很不错，显得胸型很好。。。。。,大红,"70A",京东,红色,"70",A
287,"2018-11-12 19:08:02",质量好，穿着舒服，不束缚。,黑色,"80C",京东,黑色,"80",C
288,"2018-11-12 19:07:35",质量好，穿得舒服。不束缚。,大红,"80C",京东,红色,"80",C
289,"2018-11-11 13:35:17",质量挺好的，到货也快，好评,肤色,"80B",京东,肤色,"80",B
290,"2018-11-08 15:11:24",还没穿，穿了再评价,肤色,"80A",京东,肤色,"80",A
291,"2018-11-12 07:35:16",聚拢效果好，码数合适，穿着舒适，一直穿这品牌的内衣，直得信赖。,大红,"80B",京东,红色,"80",B
292,"2018-11-11 16:39:26",不错，很好穿，又便宜实惠，以后搞活动常来,浅粉,"80B",京东,粉色,"80",B
293,"2018-11-08 09:35:33",送货速度挺快，活动价格非常给力，不错不错,肤色,"85C",京东,肤色,"85",C
294,"2018-11-12 10:00:10",很好啊，挺不错的！！！！！下次继续购买！推荐给我的朋友！,浅粉,"80B",京东,粉色,"80",B
295,"2018-11-12 17:33:19",一次买了很多件，这种薄款的挺好的,黑色,"70B",京东,黑色,"70",B
296,"2018-11-12 07:30:09",笫一次在网上购买都市丽人的产品，非常好，穿着很舒服。,黑色,"80B",京东,黑色,"80",B
297,"2018-11-08 19:21:08",内衣收到了，穿上正合适，谢谢！,黑色,"80A",京东,黑色,"80",A
298,"2018-11-10 08:12:52",物美价廉，确实不错的东西。,黑色,"80B",京东,黑色,"80",B
299,"2018-11-10 16:33:46",質量好得很，超級大優惠！,黑色,"80B",京东,黑色,"80",B
300,"2018-11-10 16:33:20",質量好得很，超級大優惠！,肤色,"80A",京东,肤色,"80",A
301,"2018-11-12 11:48:30",已收到好几天了，就是没来得及评价，漂亮，舒适，趁活动买还合算。我很喜欢，所以一下子买了三件哦！,浅黄,"80B",京东,黄色,"80",B
302,"2018-11-12 09:34:24",在京东购物几乎每次都很满意，一半原因是因为京东送货到家快捷方便,黑色,"75A",京东,黑色,"75",A
303,"2018-11-12 19:53:49",很不错，我觉得很好穿，以前觉得这个牌子不怎么样，结果很好,黑色,"75C",京东,黑色,"75",C
304,"2018-11-11 11:30:40",内衣挺不错的，穿着也挺舒服，挺喜欢的，快递也挺快的,肤色,"85B",京东,肤色,"85",B
305,"2018-11-08 13:44:00",衣服很舒服，一直都是穿着都市丽人的，很舒服也很有型，喜欢的可以下手哦！,黑色,"85B",京东,黑色,"85",B
306,"2018-11-09 13:22:23",物流很快，包装也很好，感觉还不错，值得大家购买！,肤色,"70A",京东,肤色,"70",A
307,"2018-11-08 07:26:40",买过很多次了，一直很信赖都市丽人，物流很快，质量也可以，下次还会回购,肤色,"75B",京东,肤色,"75",B
308,"2018-11-08 13:03:41",衣服薄厚适中，穿着舒适度很好，大小也很合适，是一款健康舒适的内衣！,肤色,"80B",京东,肤色,"80",B
309,"2018-11-08 13:03:31",衣服薄厚适中，穿着舒适度很好，大小也很合适，是一款健康舒适的内衣！,黑色,"80B",京东,黑色,"80",B
310,"2018-11-09 12:06:13",商品退回去了，申请不了退货款，卖家说找京东，京东说找卖家相互忽悠,黑色,"70B",京东,黑色,"70",B
311,"2018-04-26 15:04:22",内衣非常赞，物流也很赞。内衣质量摸起来很舒服,黑色,"75B",京东,黑色,"75",B
312,"2018-09-20 15:33:20",此用户未填写评价内容,肤色,"75A",京东,肤色,"75",A
313,"2017-11-14 14:25:31",一次买了三件，价钱不错，试穿了一下，不错的。以后还会光顾！,肤色,"70A",京东,肤色,"70",A
314,"2017-08-06 21:56:34",快递送货很快，内衣是正品，一直都买的这个牌子，比实体店要便宜好多,黑色,"75B",京东,黑色,"75",B
315,"2018-11-10 17:02:21",一直都卖都市丽人内衣，舒适,黑色,"75B",京东,黑色,"75",B
